Country Name,Country Code,Indicator Name,Indicator Code ,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Albania,ALB,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00000000000000E+01,3.90000000000000E+01,4.00000000000000E+01,3.80000000000000E+01,3.60000000000000E+01,9.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,5.50000000000000E+00,4.50000000000000E+00,4.50000000000000E+00,4.50000000000000E+00
Albania,ALB,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07600000000000E+01,,,9.90000000000000E+00,,1.87000000000000E+01,,,,,,6.70000000000000E+00,
Albania,ALB,Time to export (days),IC.EXP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10000000000000E+01,2.10000000000000E+01,2.10000000000000E+01,2.10000000000000E+01,1.90000000000000E+01,1.90000000000000E+01,1.90000000000000E+01,1.90000000000000E+01,1.90000000000000E+01,1.90000000000000E+01
Albania,ALB,Time to import (days),IC.IMP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20000000000000E+01,2.20000000000000E+01,2.20000000000000E+01,2.20000000000000E+01,1.80000000000000E+01,1.80000000000000E+01,1.80000000000000E+01,1.80000000000000E+01,1.80000000000000E+01,1.80000000000000E+01
Albania,ALB,Time to prepare and pay taxes (hours),IC.TAX.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64000000000000E+02,3.64000000000000E+02,3.64000000000000E+02,3.68000000000000E+02,3.68000000000000E+02,3.60000000000000E+02,3.71000000000000E+02,3.57000000000000E+02,3.57000000000000E+02,3.57000000000000E+02
Albania,ALB,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00,2.00000000000000E+00
Albania,ALB,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,3.94010000000000E+07,0.00000000000000E+00,5.90500000000000E+06,0.00000000000000E+00,0.00000000000000E+00,4.54200000000000E+06,0.00000000000000E+00,2.83800000000000E+07,1.09640000000000E+07,7.53190000000000E+07,1.54640000000000E+07,0.00000000000000E+00,1.04680000000000E+07,8.96200000000000E+06,0.00000000000000E+00,7.57400000000000E+06,4.06940000000000E+07,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Albania,ALB,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62899000000000E+08,1.21136000000000E+08,1.53413000000000E+08,9.70810000000000E+07,-4.24255000000000E+08,3.31330000000000E+07,2.44840000000000E+07,1.07116000000000E+08,1.49499000000000E+08,3.49285000000000E+08,3.25510000000000E+07,2.65980000000000E+07,3.70633000000000E+08,5.39770000000000E+07,4.95027000000000E+08,3.64196000000000E+08,4.32400000000000E+08,1.34033600000000E+09,7.19710000000000E+07,8.90576000000000E+08,1.02709300000000E+09,6.98025000000000E+08,8.50684000000000E+08,
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29879518072289E+00,2.17545748116254E+00,3.17630853994490E+00,6.63629764065336E+00,2.77322331647591E+00,4.66031537450723E+00,8.50694199732187E+00,5.62894073139975E+00,4.06762978250516E+00,3.66341225286795E+00,3.95415959252971E+00,5.71757670355709E+00,4.20699080150988E+00,4.19917400750326E+00,4.82315439514004E+00,9.16478674896705E+00,5.29228323718002E+00,4.45230624574395E+00,5.70759119399217E+00,5.24634805148539E+00,5.93518096501438E+00,6.74763141480782E+00,1.01425315531739E+01,
Albania,ALB,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19293637871357E-01,2.96915495766537E-01,6.63694619638224E-01,9.18433182164491E-01,4.22146769516066E-01,6.89752896567101E-01,1.07492853747689E+00,7.68471399727209E-01,7.33007050386450E-01,7.91930363031838E-01,9.34553551069961E-01,1.32854303545904E+00,9.84331408667385E-01,9.94291790522239E-01,9.52925892762194E-01,2.15886753100019E+00,1.36989266026099E+00,1.29010740705548E+00,1.65589835711665E+00,1.64579835016399E+00,1.88278519225773E+00,2.09253618792987E+00,3.18509136046175E+00,
Albania,ALB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.84804078540895E+01,1.49624214257306E+01,9.09785275171542E+00,9.76061357399707E+00,1.17170405677996E+01,1.14880519124745E+01,1.15404085160892E+01,1.64096767181646E+01,1.98170424258384E+01,5.92470396236728E+00,2.94233343594340E+00,2.52727173269195E+00,2.47865004980884E+00,2.19594076947458E+00,9.74810441776859E-01,1.03186258055073E+00,1.67075954380548E+00,1.15455384780769E+00,1.31754410006298E+00,1.20365821341778E+00,1.46554365200072E+00,1.77005728231841E+00,2.48761943476676E+00,3.48104941288945E+00,3.28432965113481E+00,2.03425450313595E+00,3.45012915299006E+00,5.28551225285415E+00,5.64774306164041E+00,,
Albania,ALB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11835241975894E+01,2.53188846109001E+01,5.78167760315238E+01,6.57279354244146E+01,6.63002907415664E+01,6.70183442088782E+01,6.76649281819272E+01,5.75836648801061E+01,6.67211498765262E+01,7.33355024978901E+01,6.68935474767314E+01,8.64131705988024E+01,6.85140652980597E+01,7.35309763130554E+01,7.46071909981299E+01,5.57748681927305E+01,5.49630194770217E+01,4.88530755767838E+01,3.96838167912276E+01,3.75390369283040E+01,3.56625492063723E+01,
Albania,ALB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66509702591280E+08,2.23594867831550E+08,2.65298058498250E+08,3.23376841332640E+08,3.42425752613320E+08,4.17921703202470E+08,5.23112146580225E+08,6.46305810371388E+08,7.70581241845967E+08,8.66478029243221E+08,1.03829421757936E+09,1.38791304172878E+09,1.43959218983867E+09,1.81280254232178E+09,2.16193659179550E+09,2.36379190013270E+09,2.36894241505249E+09,2.54067356673796E+09,2.47140294764316E+09,2.59986360396571E+09,2.77327816800598E+09,
Albania,ALB,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86217095419527E+00,5.25168957645718E+00,4.77842288607595E+00,3.96776553487808E+00,4.30844428218090E+00,4.85509137989308E+00,4.24583435598359E+00,5.00603706648384E+00,,
Albania,ALB,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47417856280000E+08,2.04804120331550E+08,2.41050767248250E+08,2.80860657832640E+08,3.08927385059000E+08,3.84220899973450E+08,4.88299547067725E+08,6.15647470180888E+08,7.39903013845967E+08,8.38777489739221E+08,1.00942125193936E+09,1.35760179046878E+09,1.40408777789867E+09,1.76880282745878E+09,2.10422466692050E+09,2.31977747079270E+09,2.31390778105249E+09,2.46954722727796E+09,2.39392430913643E+09,2.51565427759259E+09,2.71232255886150E+09,
Albania,ALB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82000000000000E+01,5.65000000000000E+01,4.59000000000000E+01,4.96000000000000E+01,4.36000000000000E+01,3.97000000000000E+01,3.77000000000000E+01,3.79000000000000E+01,3.09000000000000E+01,3.07000000000000E+01
Albania,ALB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,4.58250749506054E+01,4.44976055776620E+01,4.32525386847195E+01,3.90056219625500E+01,3.67904298195613E+01,3.46854061480260E+01,3.05250142005462E+01,3.10288080231291E+01,3.56003057384760E+01,3.86585297289146E+01,3.80657831094828E+01,3.48163862743792E+01,1.00002686541879E+02,7.77150689060593E+01,5.03020121386065E+01,4.69874219923069E+01,4.75473041080775E+01,4.72109256529911E+01,4.51349095330776E+01,4.93159130691861E+01,5.66253391696396E+01,5.92301809141415E+01,6.71359087125040E+01,6.64936394752617E+01,6.48486199474363E+01,6.85991776040546E+01,7.42416581560046E+01,8.37705002738537E+01,8.60273569506494E+01,8.33595585767036E+01,8.54645483182685E+01,9.07628184625226E+01,8.51674444098337E+01,8.79371579297325E+01,
Albania,ALB,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16307536276659E+01,3.52508572500082E+01,3.76505808439406E+01,3.96259389581057E+01,4.06037301260159E+01,3.85170183553490E+01,3.92743167939843E+01,3.48692712455815E+01,3.60386938700303E+01,
Albania,ALB,"Trademark applications, aggregate direct",IP.TMK.AGGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30000000000000E+01,1.05900000000000E+03,5.91000000000000E+02,5.72000000000000E+02,4.81000000000000E+02,5.02000000000000E+02,5.33000000000000E+02,6.96000000000000E+02,5.50000000000000E+02,4.51000000000000E+02,3.99000000000000E+02,8.25000000000000E+02,8.09000000000000E+02,7.44000000000000E+02,7.88000000000000E+02,7.38000000000000E+02,6.42000000000000E+02,4.55000000000000E+02,,,
Albania,ALB,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+00,4.00000000000000E+00,2.60000000000000E+01,3.60000000000000E+01,2.70000000000000E+01,1.70000000000000E+01,3.20000000000000E+01,5.40000000000000E+01,1.06000000000000E+02,1.32000000000000E+02,1.28000000000000E+02,1.47000000000000E+02,1.86000000000000E+02,1.48000000000000E+02,2.16000000000000E+02,2.13000000000000E+02,2.86000000000000E+02,2.57000000000000E+02,,,
Albania,ALB,"Trademark applications, Madrid",IP.TMK.MDRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04600000000000E+03,2.23100000000000E+03,2.32400000000000E+03,2.03800000000000E+03,2.17000000000000E+03,2.07000000000000E+03,1.75800000000000E+03,1.83000000000000E+03,2.14100000000000E+03,2.73000000000000E+03,2.89000000000000E+03,3.27100000000000E+03,3.59200000000000E+03,3.07200000000000E+03,2.92000000000000E+03,2.77700000000000E+03,,,
Albania,ALB,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40000000000000E+01,1.06300000000000E+03,2.66300000000000E+03,2.83900000000000E+03,2.83200000000000E+03,2.55700000000000E+03,2.73500000000000E+03,2.82000000000000E+03,2.41400000000000E+03,2.41300000000000E+03,2.66800000000000E+03,3.70200000000000E+03,3.88500000000000E+03,4.16300000000000E+03,4.59600000000000E+03,4.02300000000000E+03,3.84800000000000E+03,3.83400000000000E+03,2.70000000000000E+03,,
Albania,ALB,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00529876173440E+01,1.00700567961431E+01,7.60870453175085E+00,8.13457796902266E+00,1.01513328455254E+01,9.85092522613947E+00,1.15381828858661E+01,1.16533607975557E+01,,
Albania,ALB,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71980312525563E+01,1.62322215010904E+01,1.29933752008859E+01,1.48838436855665E+01,1.47317384726573E+01,1.59250985439870E+01,1.71125558772694E+01,1.77010610450187E+01,,
Albania,ALB,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97042794042401E+00,9.92993192211141E+00,7.52909453995947E+00,7.96061200218542E+00,9.88688759997905E+00,9.65473775992650E+00,1.13789044616646E+01,1.13149399576534E+01,1.49706290423545E+01,
Albania,ALB,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63873444160511E+01,1.58960044414155E+01,1.27731321569554E+01,1.47686203112182E+01,1.46214679893830E+01,1.57805826768503E+01,1.70141251666429E+01,1.76005952723152E+01,1.79701724011219E+01,
Albania,ALB,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79736139887599E+01,6.23581282391741E+01,6.61849415926246E+01,6.40751452751703E+01,7.06384908074421E+01,6.36038739732246E+01,5.88161360222516E+01,6.19518577239058E+01,,
Albania,ALB,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96587487970356E+01,6.26052919551979E+01,6.70289359806896E+01,6.60558117505664E+01,7.15642031020828E+01,6.84695560507775E+01,7.00088053345192E+01,6.90298948289308E+01,,
Albania,ALB,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74153839391999E+01,6.14904146471890E+01,6.54924475371083E+01,6.27048351147743E+01,6.87983371012737E+01,6.23371622247642E+01,5.80042108258088E+01,6.01527372459454E+01,6.05568517347803E+01,
Albania,ALB,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68465337619047E+01,6.13085521937899E+01,6.58927680283063E+01,6.55444402445063E+01,7.10285284282789E+01,6.78482137652914E+01,6.96061176051530E+01,6.86381023775269E+01,6.64982514213535E+01,
Albania,ALB,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80000000000000E+01,7.40000000000000E+01,,,8.60000000000000E+01,7.80000000000000E+01,9.10000000000000E+01,8.10000000000000E+01,8.00000000000000E+01,8.00000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,8.10000000000000E+01,
Albania,ALB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10000000000000E+01,8.40000000000000E+01,8.80000000000000E+01,7.50000000000000E+01,8.10000000000000E+01,8.70000000000000E+01,8.70000000000000E+01,8.80000000000000E+01,8.60000000000000E+01,8.90000000000000E+01,9.20000000000000E+01,9.20000000000000E+01,,
Albania,ALB,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12880000000000E+07,6.38340000000000E+07,1.56542000000000E+08,2.12037000000000E+08,3.20228000000000E+08,4.03810000000000E+08,3.42371000000000E+08,4.27801000000000E+08,4.67313000000000E+08,4.56584000000000E+08,4.40578000000000E+08,5.32209000000000E+08,6.43945000000000E+08,8.28575000000000E+08,7.96398000000000E+08,8.02734000000000E+08,9.78261000000000E+08,1.02184900000000E+09,1.03478600000000E+09,1.01145900000000E+09,1.14027400000000E+09,1.01062600000000E+09,1.01102500000000E+09,
Albania,ALB,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52300000000000E+07,4.06710000000000E+07,1.81260000000000E+07,1.93980000000000E+07,1.35080000000000E+07,1.25400000000000E+06,4.43000000000000E+05,4.29000000000000E+05,3.67000000000000E+05,7.78000000000000E+06,7.21000000000000E+06,7.31400000000000E+06,5.45400000000000E+06,2.89600000000000E+06,1.66400000000000E+06,1.72200000000000E+08,2.10471000000000E+08,1.81955000000000E+08,1.62372000000000E+08,1.40052000000000E+08,1.04369000000000E+08,7.16410000000000E+07,8.85890000000000E+07,
Albania,ALB,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65180000000000E+07,1.04505000000000E+08,1.74668000000000E+08,2.31435000000000E+08,3.33736000000000E+08,4.05064000000000E+08,3.42814000000000E+08,4.28230000000000E+08,4.67680000000000E+08,4.64364000000000E+08,4.47788000000000E+08,5.39523000000000E+08,6.49399000000000E+08,8.31471000000000E+08,7.98062000000000E+08,9.74934000000000E+08,1.18873200000000E+09,1.20380400000000E+09,1.19715800000000E+09,1.15151100000000E+09,1.24464300000000E+09,1.08226700000000E+09,1.09961400000000E+09,
Albania,ALB,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65999984741211E+01,,,5.62999992370605E+01,5.64000015258789E+01,,,,,,,,,,,,
Albania,ALB,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00999984741211E+01,,,5.17999992370605E+01,5.47999992370605E+01,,,,,,,,,,,,
Albania,ALB,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25999984741211E+01,,,6.10999984741211E+01,5.80000000000000E+01,,,,,,,,,,,,
Albania,ALB,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20999984741211E+01,,,3.89000015258789E+01,3.84000015258789E+01,,,,,,,,,,,,
Albania,ALB,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92999992370605E+01,,,4.30999984741211E+01,4.05999984741211E+01,,,,,,,,,,,,
Albania,ALB,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54000015258789E+01,,,3.45000000000000E+01,3.62000007629395E+01,,,,,,,,,,,,
Albania,ALB,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80000019073486E+00,,,3.29999995231628E+00,3.40000009536743E+00,,,,,,,,,,,,
Albania,ALB,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69999980926514E+00,,,3.70000004768372E+00,3.40000009536743E+00,,,,,,,,,,,,
Albania,ALB,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90000009536743E+00,,,2.90000009536743E+00,3.40000009536743E+00,,,,,,,,,,,,
Albania,ALB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33000001907349E+01,1.62000007629395E+01,1.87999992370605E+01,1.87000007629395E+01,1.85000000000000E+01,1.72000007629395E+01,1.60000000000000E+01,1.72999992370605E+01,1.70000000000000E+01,1.43000001907349E+01,2.88999996185303E+01,1.48999996185303E+01,1.23999996185303E+01,1.25000000000000E+01,1.23000001907349E+01,1.33000001907349E+01,1.26999998092651E+01,1.38999996185303E+01,1.63999996185303E+01,1.71000003814697E+01,1.50000000000000E+01,1.30000000000000E+01,1.38000001907349E+01,
Albania,ALB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83999996185303E+01,,,,,,1.21999998092651E+01,1.35000000000000E+01,1.58999996185303E+01,1.58999996185303E+01,,,,
Albania,ALB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60000038146973E+00,1.21999998092651E+01,1.56000003814697E+01,1.53000001907349E+01,1.40000000000000E+01,1.28000001907349E+01,1.21999998092651E+01,1.31999998092651E+01,1.35000000000000E+01,1.28999996185303E+01,1.82999992370605E+01,1.23999996185303E+01,1.30000000000000E+01,1.26999998092651E+01,1.26999998092651E+01,1.18999996185303E+01,1.40000000000000E+01,1.23999996185303E+01,1.20000000000000E+01,1.21999998092651E+01,1.33000001907349E+01,1.46000003814697E+01,1.76000003814697E+01,
Albania,ALB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87999992370605E+01,,,,,,1.43999996185303E+01,1.25000000000000E+01,1.21999998092651E+01,1.28000001907349E+01,,,,
Albania,ALB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11999998092651E+01,1.38000001907349E+01,1.68999996185303E+01,1.67000007629395E+01,1.58999996185303E+01,1.46000003814697E+01,1.38000001907349E+01,1.48999996185303E+01,1.50000000000000E+01,1.35000000000000E+01,2.27000007629395E+01,1.33999996185303E+01,1.26999998092651E+01,1.26000003814697E+01,1.25000000000000E+01,1.23999996185303E+01,1.35000000000000E+01,1.30000000000000E+01,1.38000001907349E+01,1.41999998092651E+01,1.40000000000000E+01,1.38999996185303E+01,1.60000000000000E+01,
Albania,ALB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27000007629395E+01,,,,,,1.35000000000000E+01,1.30000000000000E+01,1.38000001907349E+01,1.41999998092651E+01,,,,
Albania,ALB,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46000003814697E+01,2.93999996185303E+01,3.37999992370605E+01,3.37000007629395E+01,3.35999984741211E+01,3.10000000000000E+01,2.97000007629395E+01,3.12000007629395E+01,3.10000000000000E+01,2.31000003814697E+01,2.75000000000000E+01,2.17999992370605E+01,1.71000003814697E+01,1.75000000000000E+01,1.72000007629395E+01,1.95000000000000E+01,1.77000007629395E+01,2.53999996185303E+01,2.56000003814697E+01,2.37000007629395E+01,2.42000007629395E+01,2.42999992370605E+01,2.41000003814697E+01,
Albania,ALB,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71000003814697E+01,,,,,,1.58000001907349E+01,2.37999992370605E+01,2.22000007629395E+01,2.07000007629395E+01,,,,
Albania,ALB,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87000007629395E+01,2.32000007629395E+01,3.17000007629395E+01,3.07999992370605E+01,2.62999992370605E+01,2.52000007629395E+01,2.37000007629395E+01,2.72000007629395E+01,2.92000007629395E+01,2.57999992370605E+01,4.22999992370605E+01,2.56000003814697E+01,2.32999992370605E+01,2.32000007629395E+01,2.32999992370605E+01,2.27999992370605E+01,2.55000000000000E+01,2.72999992370605E+01,2.48999996185303E+01,2.72999992370605E+01,2.88999996185303E+01,3.11000003814697E+01,3.20000000000000E+01,
Albania,ALB,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15999984741211E+01,,,,,,2.27999992370605E+01,2.55000000000000E+01,2.16000003814697E+01,2.37999992370605E+01,,,,
Albania,ALB,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12999992370605E+01,2.60000000000000E+01,3.25999984741211E+01,3.20999984741211E+01,2.96000003814697E+01,2.77999992370605E+01,2.65000000000000E+01,2.91000003814697E+01,3.00000000000000E+01,2.46000003814697E+01,3.55000000000000E+01,2.38999996185303E+01,2.05000000000000E+01,2.07000007629395E+01,2.07000007629395E+01,2.13999996185303E+01,2.22999992370605E+01,2.65000000000000E+01,2.52000007629395E+01,2.57999992370605E+01,2.70000000000000E+01,2.82999992370605E+01,2.87000007629395E+01,
Albania,ALB,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55000000000000E+01,,,,,,1.97999992370605E+01,2.47000007629395E+01,2.18999996185303E+01,2.25000000000000E+01,,,,
Albania,ALB,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29000000000000E+01,,,,,
